ID,class
272069868,2
15878564,2
99930816,2
378590220,2
200979624,unknown
212255254,unknown
164594708,unknown
615274,unknown
249243558,unknown
175766438,unknown
355157574,2
3306401,2
309991416,unknown
98729168,2
12806022,unknown
244659893,unknown
69758521,unknown
355111423,2
331540058,unknown
224979979,2
224621866,unknown
175094076,unknown
72340883,unknown
121511384,unknown
65709595,unknown
355118062,unknown
68457351,unknown
300514562,unknown
245741529,unknown
53776304,2
47146401,unknown
248926786,unknown
101411317,unknown
294466355,2
390771580,unknown
245249453,unknown
309960762,2
105978945,2
117146864,unknown
3376204,2
94111995,unknown
72314621,unknown
189801292,2
37217200,unknown
195640618,unknown
96955265,unknown
71437972,unknown
368818129,unknown
190413306,unknown
218125511,unknown
109521423,unknown
310114209,unknown
383024328,unknown
121801435,unknown
116086353,2
363326248,2
310422573,unknown
84502413,unknown
288338284,unknown
156518582,unknown
378054675,unknown
226668104,1
386114711,unknown
163810719,unknown
195419623,2
3287372,unknown
155665428,unknown
105444283,unknown
39769086,unknown
121933356,unknown
306225682,unknown
96253911,unknown
196104268,unknown
245402490,2
163651196,unknown
68608230,unknown
156154360,unknown
102666053,unknown
175762303,unknown
230473475,2
26777884,unknown
84726205,2
3714059,unknown
232431854,unknown
390327184,unknown
78868496,unknown
105425580,2
67541340,unknown
238378954,unknown
94644521,unknown
149151496,unknown
209066294,unknown
279964630,unknown
15199978,unknown
121730096,2
218547356,unknown
115084835,2
261282567,unknown
241518918,unknown
114444512,unknown
55774950,unknown
158575145,2
12983781,unknown
202482975,unknown
94559484,unknown
98592205,2
88084332,unknown
156345688,unknown
345148718,unknown
121098985,2
86608617,2
53771086,unknown
55208124,unknown
66955368,unknown
212259150,2
224765232,unknown
156015980,unknown
73382493,2
272140294,unknown
244757147,unknown
200681262,unknown
39763344,unknown
378241168,unknown
15838332,unknown
372672236,2
92536734,unknown
175485920,unknown
71458408,unknown
73128790,2
218399058,unknown
299106141,unknown
94561085,unknown
355009195,1
199751739,unknown
200725884,2
209522313,1
84459780,unknown
135679061,unknown
42765230,unknown
315025577,2
184267733,1
339118278,unknown
363140335,unknown
22494216,unknown
106417209,unknown
210290628,unknown
155663407,unknown
97188639,unknown
241503818,2
175076270,unknown
12792424,unknown
175098247,unknown
33628124,unknown
16199035,unknown
298745884,unknown
268942881,unknown
149807908,unknown
96416163,unknown
49918977,unknown
155765257,unknown
200636250,unknown
30072104,2
72610976,unknown
106031343,unknown
75600741,unknown
355110533,unknown
269870099,unknown
149636179,unknown
160658141,unknown
187402754,unknown
12672844,unknown
355102407,unknown
56891862,unknown
331568598,unknown
225873380,2
1367540,unknown
29064079,unknown
311667594,unknown
181437327,unknown
218294766,unknown
80591334,unknown
272678605,unknown
133274151,unknown
78080251,unknown
372958703,unknown
5530889,unknown
279493154,unknown
67654735,2
43065082,unknown
378241202,unknown
6910402,unknown
99206133,unknown
209826980,unknown
155832592,unknown
155582936,unknown
390361292,unknown
163808006,2
299057874,unknown
94194903,unknown
52174940,unknown
64949778,unknown
245254878,2
105431421,unknown
194348475,unknown
128930359,unknown
94183200,unknown
34273474,unknown
219541823,2
94282888,2
245733026,unknown
156190212,unknown
84756286,unknown
41428005,unknown
105596150,unknown
3607733,unknown
156217384,unknown
194333723,unknown
390830711,2
66430691,unknown
85002772,2
312452478,unknown
148561794,unknown
288087658,unknown
272487108,2
121675131,unknown
121490481,unknown
64510846,unknown
224249292,2
98975467,unknown
225066346,unknown
28361537,2
246106212,unknown
77849872,2
363653225,unknown
97051936,unknown
42969908,unknown
175485520,unknown
230518392,unknown
155671796,unknown
184195018,unknown
121511316,unknown
355008923,2
298754358,unknown
272118443,unknown
12785472,unknown
362853085,unknown
94480008,unknown
175431756,unknown
155734372,unknown
54879906,2
200544793,2
244662033,unknown
70353282,unknown
155815784,2
158397612,2
95546692,unknown
94122204,2
72648122,unknown
149567373,2
47096541,unknown
248888345,unknown
94445199,unknown
209101263,unknown
114952608,unknown
94578517,unknown
331530412,unknown
391023488,2
99247740,2
99218430,2
241304295,unknown
121655459,unknown
294394904,unknown
382921103,unknown
196089682,unknown
243200327,unknown
175079151,unknown
209873767,unknown
86644097,2
114553224,unknown
231994093,unknown
16953595,unknown
149593843,unknown
94046458,unknown
224744213,unknown
245781747,unknown
268924474,unknown
91914173,unknown
51120945,unknown
179011959,unknown
105849833,unknown
364300336,unknown
339113150,unknown
3448018,unknown
245867233,unknown
30086653,unknown
13383366,unknown
301017466,unknown
121414029,unknown
299054535,unknown
346211193,unknown
363117311,unknown
399567242,2
363240648,unknown
378148768,unknown
97736494,2
390061396,unknown
288298672,unknown
12662720,unknown
283171615,unknown
313002715,2
163673316,2
93516045,unknown
149185308,2
220681615,unknown
339498333,unknown
40820325,unknown
28858175,unknown
82175655,unknown
163808917,1
209843368,2
29448532,unknown
279056794,unknown
232456367,2
54856100,unknown
299186205,unknown
139245409,unknown
96284368,unknown
189999684,unknown
155419776,unknown
131400510,unknown
82880409,unknown
16138582,unknown
13620177,unknown
43426227,unknown
244374728,unknown
378607502,unknown
50150210,unknown
12456270,unknown
94594140,unknown
191191263,unknown
244617489,unknown
363343459,2
94058695,2
339734388,unknown
13219701,unknown
21665134,unknown
194381239,unknown
2893861,2
368747251,unknown
378584036,unknown
294391918,unknown
243450424,unknown
236851380,unknown
351324898,unknown
218045705,unknown
246392651,unknown
381143893,2
137639398,2
69985107,unknown
378147264,unknown
249237060,unknown
8982257,unknown
3540808,unknown
275791477,unknown
175399409,2
70758960,unknown
201419733,2
288431002,unknown
84503042,unknown
1443653,unknown
96301558,2
234160058,unknown
94303119,2
225267566,unknown
71469233,2
244744193,unknown
149635859,2
74573086,unknown
190086106,unknown
339059249,unknown
72658752,unknown
94128060,unknown
84366939,unknown
378250952,1
244716131,unknown
346177875,2
94131229,unknown
244629564,1
283187810,unknown
331608884,unknown
84463956,unknown
230677533,unknown
3403731,2
224697946,unknown
245721929,unknown
163888966,unknown
331514424,unknown
116183359,2
224978470,unknown
65680780,unknown
95596053,unknown
244617133,unknown
163895324,2
16129329,unknown
234296109,unknown
94175759,unknown
332178859,2
385963310,unknown
309946878,unknown
56427337,unknown
94248910,2
300287619,unknown
339120283,unknown
115723278,1
175511755,unknown
372672278,unknown
200665481,unknown
137906514,2
363056215,unknown
114656120,unknown
335442418,unknown
97710936,unknown
383071917,unknown
98975506,unknown
121850710,unknown
244681850,unknown
190446571,2
240290753,2
68462266,2
94388311,unknown
17225176,unknown
1961935,unknown
107212674,unknown
225711375,unknown
86880404,unknown
386321759,1
224724591,unknown
175413815,2
70768303,unknown
121298641,2
390324407,unknown
94311291,unknown
272471419,2
230526123,unknown
26833778,unknown
234157443,unknown
92067515,unknown
45816449,unknown
225026015,unknown
225058741,2
353748516,unknown
43476890,2
230464746,unknown
209708775,unknown
376245770,unknown
21533288,unknown
390377291,unknown
73342352,unknown
274698075,1
218089321,2
372553887,unknown
157886930,2
72357857,unknown
84480836,unknown
209796391,2
99204787,unknown
114597129,unknown
179065415,unknown
196102697,unknown
241501475,unknown
298794999,unknown
241538187,unknown
28921362,unknown
99166970,unknown
218061330,unknown
97627533,unknown
223942064,unknown
331522607,unknown
43524613,unknown
226587886,unknown
238200005,unknown
299197882,unknown
249115395,unknown
72743576,unknown
30198438,unknown
4925479,unknown
356133254,unknown
190413307,unknown
164657592,unknown
30179387,unknown
67629541,2
115104540,unknown
105847380,2
209058193,1
2204061,unknown
126623902,2
29921185,unknown
31689878,unknown
96346545,unknown
284845176,2
311215153,unknown
133491264,unknown
12788403,unknown
226728970,unknown
269577101,unknown
382972395,unknown
165549056,unknown
190077180,2
42993659,unknown
298733818,unknown
12287555,unknown
355237302,unknown
168162716,unknown
310509981,unknown
155589543,unknown
346364370,unknown
341011877,unknown
99525409,unknown
149570281,unknown
241514526,unknown
326059674,unknown
179061562,unknown
163707825,unknown
92911534,unknown
99132539,unknown
174497807,unknown
153254233,unknown
175107202,unknown
232035051,2
230433276,2
148829301,unknown
494109,unknown
250212515,unknown
106318007,2
331596580,unknown
73093640,2
1805313,unknown
62111535,unknown
99262966,unknown
97022727,unknown
14244323,unknown
355095684,unknown
74123227,unknown
99222756,2
230649780,unknown
190960278,unknown
268809261,unknown
126980537,unknown
12676806,unknown
155584917,unknown
395313180,2
23101648,unknown
234565914,1
339495604,unknown
26452630,unknown
226403385,unknown
56227025,unknown
94071918,2
224743000,unknown
279054647,unknown
225291295,unknown
96305221,unknown
84712374,unknown
72347030,unknown
73197307,unknown
15852119,unknown
72318007,unknown
70412437,unknown
42765073,2
32087039,unknown
336934452,unknown
181982834,2
94285379,unknown
101122466,2
245471355,unknown
248913710,unknown
100048207,unknown
101420676,unknown
13418978,2
200485479,unknown
84749918,unknown
54785668,unknown
288449892,2
209069088,unknown
12661060,1
390410922,unknown
127406923,unknown
244617510,unknown
386142644,unknown
272081367,1
99846351,unknown
115422477,unknown
11434989,unknown
84359449,unknown
202255825,unknown
245240971,unknown
54897424,unknown
81362014,2
156217029,unknown
156316761,2
98616355,unknown
29055216,unknown
94696257,unknown
196089587,unknown
355090827,unknown
76295702,unknown
70066765,unknown
9082494,unknown
121657065,unknown
15434873,unknown
245425067,unknown
372672024,2
390061403,unknown
58364861,2
294274744,unknown
123264446,2
339648609,unknown
190853159,unknown
121743810,unknown
230333930,unknown
115147037,unknown
312471109,unknown
98605961,unknown
12778470,unknown
94428091,unknown
310428711,2
225024096,unknown
241490315,unknown
346372602,unknown
362969380,unknown
11191012,unknown
97311013,unknown
200711940,unknown
68529904,2
164757821,2
230557030,2
100440418,unknown
163653023,unknown
103063599,2
163666638,unknown
331496602,2
196090064,unknown
47645632,unknown
106293470,unknown
66420576,2
43073422,unknown
194335199,unknown
299186883,unknown
13374824,unknown
54739714,unknown
94269750,2
74177937,unknown
166491668,2
334864462,unknown
245433833,2
232038821,2
372810494,2
270313434,unknown
43134164,2
98605980,unknown
82108089,unknown
87163752,2
209093705,1
163902002,2
288432312,unknown
94014485,2
263342942,unknown
155724033,2
277373531,unknown
68812770,unknown
115534702,2
2908773,unknown
77832667,unknown
168112953,2
16959620,unknown
378341264,unknown
218296321,unknown
190830078,2
163578044,unknown
94284179,2
4177107,unknown
198727085,unknown
115555713,unknown
156022237,unknown
331514481,unknown
232895198,unknown
91869917,unknown
390434641,unknown
43396513,unknown
97736935,unknown
363067101,unknown
94316529,unknown
373150470,unknown
92545236,unknown
331506961,unknown
238254374,2
339097081,unknown
280280061,unknown
312446681,2
328712187,unknown
339105647,unknown
65430890,unknown
54903661,unknown
245266815,unknown
99245139,unknown
309983267,unknown
218149291,2
164757692,unknown
43372324,unknown
244620270,unknown
67610746,unknown
163737488,unknown
339112747,unknown
61711037,1
151217551,2
96057813,unknown
241566118,unknown
99166397,unknown
230659124,unknown
157859979,unknown
106380398,2
106315240,2
73026359,2
13359135,unknown
202997301,unknown
73376769,unknown
272802541,unknown
201008310,2
159446405,2
8856653,unknown
339964135,unknown
100515080,unknown
114603911,2
163657766,unknown
139232106,2
9242090,unknown
210558280,unknown
175466953,unknown
346386362,2
94274693,unknown
121540020,unknown
372543987,unknown
38554850,unknown
382942746,unknown
179115850,unknown
219541423,unknown
175541853,unknown
69382126,unknown
249254005,unknown
269235421,unknown
299185442,unknown
106012324,unknown
41171020,unknown
224243757,2
309947475,unknown
10818605,unknown
105795971,unknown
200762536,2
225016006,unknown
249022433,unknown
100047202,unknown
245722299,unknown
164922449,unknown
17490447,unknown
91873469,unknown
310065488,unknown
94408543,unknown
70352807,2
355230684,unknown
200067272,2
62159840,unknown
21776888,unknown
246052448,unknown
382911796,unknown
209135057,unknown
248923855,unknown
288826501,unknown
339095637,unknown
379947316,unknown
231178807,2
310425089,unknown
149161612,unknown
355221681,unknown
13225262,unknown
42978947,unknown
261388512,unknown
226875855,2
272117992,unknown
317009339,2
190060891,unknown
56002739,unknown
34900145,unknown
14093003,unknown
97076225,2
99240178,unknown
339059208,2
80045362,unknown
27414016,unknown
372690589,unknown
79796799,unknown
94371210,1
94497674,unknown
333107775,unknown
243789644,unknown
234559583,1
157625091,unknown
163678950,unknown
245343387,unknown
94585289,unknown
232662122,unknown
224719242,unknown
248883716,2
244365279,unknown
97038271,unknown
390520296,unknown
355110896,unknown
378400488,unknown
230645817,unknown
250210121,unknown
232672129,unknown
121655260,unknown
92605395,unknown
12799314,unknown
288148015,1
241486807,unknown
99145640,unknown
267738292,unknown
96982052,2
248922045,unknown
7984087,2
147952676,unknown
331566269,unknown
346099999,2
105857144,unknown
206775612,unknown
57711900,unknown
339056884,2
283173727,1
362872670,unknown
163854255,unknown
390410990,unknown
96453477,2
190942786,unknown
390502868,unknown
43319865,unknown
94206719,unknown
355190258,unknown
164653029,unknown
355125661,2
96569544,1
272104979,unknown
163838500,unknown
260637053,unknown
225014766,unknown
13205600,2
91820836,unknown
203605937,unknown
163667314,1
13241733,unknown
219686754,unknown
160228915,2
86610445,unknown
229521890,unknown
96396926,unknown
73407503,unknown
261492533,unknown
208996285,unknown
37687738,unknown
162499673,unknown
363671473,unknown
106416697,unknown
73390313,unknown
179039637,1
13373779,unknown
94296759,2
46525925,unknown
72603110,unknown
133235959,unknown
378404022,unknown
245870916,2
72015391,unknown
190934280,unknown
12184773,unknown
72683820,2
363099388,2
175468065,unknown
209499406,unknown
164956246,unknown
200506329,unknown
219544730,unknown
244291850,unknown
15138060,unknown
199934778,unknown
12787672,unknown
221599788,unknown
38996039,2
88398522,unknown
98851364,unknown
244739465,unknown
98972723,unknown
72014983,2
43146153,unknown
54738742,unknown
346369825,unknown
346118664,2
210368815,2
112891947,unknown
29445103,unknown
85002451,unknown
33091092,2
70462621,unknown
245406829,unknown
225050054,2
86571928,unknown
34893448,2
96410235,unknown
291192903,unknown
230461032,2
168140441,unknown
211113413,unknown
339059390,unknown
156143033,unknown
12781749,unknown
355175310,1
13279830,2
9008054,unknown
309991808,unknown
68443063,2
225328459,2
83831063,unknown
165844275,2
121263800,unknown
200624648,unknown
339107410,unknown
294308936,unknown
33770243,unknown
96446160,unknown
401547,2
245751254,unknown
272112813,unknown
148546522,unknown
94334571,unknown
232443618,2
230533147,unknown
69350938,2
225691036,unknown
248904235,2
248906267,unknown
331533459,unknown
94687491,unknown
23328497,unknown
121850707,unknown
156221491,unknown
11557218,unknown
275521188,unknown
96958860,unknown
12800476,unknown
43093456,2
72366583,unknown
70835198,unknown
148546172,unknown
4605848,unknown
261638990,unknown
92696457,2
390040018,2
232398593,2
272745835,2
224294696,unknown
232383582,unknown
84320495,unknown
346466879,unknown
114472101,2
119584234,2
70014851,1
231180588,2
54758637,unknown
305585551,2
198730529,unknown
209923327,1
372744217,unknown
223878742,unknown
234441421,unknown
339056229,unknown
362881890,unknown
94668576,unknown
306042570,2
355994400,unknown
209672949,unknown
27491810,unknown
99910702,unknown
271185788,2
121802043,unknown
9408865,2
337310004,unknown
218154252,unknown
163806006,2
71803875,2
200486931,unknown
32228077,2
200525717,unknown
224222867,unknown
158402512,2
157622102,unknown
30166744,2
100419170,unknown
106318951,2
234667482,unknown
272088195,2
272516816,unknown
314825960,unknown
175513243,unknown
243780689,1
74390471,unknown
179069339,1
312496118,unknown
68530126,unknown
331564626,1
224190085,unknown
13412858,unknown
94431200,2
73224307,1
390605834,2
155583801,2
156115207,unknown
198740379,unknown
155606168,unknown
175461321,unknown
228985532,unknown
49183409,unknown
73190302,unknown
218300730,unknown
68380805,unknown
73413801,unknown
6887417,2
66430704,2
175051282,unknown
97206365,unknown
331522821,unknown
49809805,unknown
310064515,unknown
234439913,unknown
94112225,unknown
139420869,2
72639082,unknown
248926292,unknown
355157557,unknown
272311901,unknown
378444540,unknown
68593026,unknown
272122788,unknown
272273264,unknown
355007121,2
86578086,unknown
98161481,2
15905017,unknown
157638127,unknown
85254454,2
87704359,unknown
246051189,unknown
6809486,unknown
314825240,unknown
55678056,unknown
245140495,unknown
94372607,1
355216016,2
86252593,unknown
99222013,1
224765444,unknown
155795624,unknown
106981446,unknown
43045995,unknown
194334741,unknown
8988252,2
234598894,unknown
41431486,unknown
160972610,unknown
98661480,2
225965477,unknown
372982823,unknown
245155570,unknown
73303338,2
68629448,unknown
382997274,2
105848938,unknown
13258763,unknown
163867640,1
355218928,unknown
190829161,unknown
163903519,2
224740006,unknown
12192196,unknown
47240474,unknown
1869408,unknown
313122358,2
278938354,unknown
368747048,unknown
42656942,unknown
288294684,unknown
148779598,unknown
155681144,unknown
272459722,unknown
224204303,unknown
310469149,unknown
167124783,unknown
390526550,unknown
98657158,unknown
205373227,unknown
355238369,2
300325753,unknown
43099209,unknown
67648262,unknown
43287079,unknown
97749220,unknown
149605646,unknown
225369619,unknown
294492671,unknown
96343513,unknown
73142424,unknown
16122455,unknown
96956698,unknown
299085361,unknown
355102483,unknown
106411234,unknown
217078622,unknown
288272001,unknown
246264491,unknown
71198,unknown
200990304,2
239180764,unknown
94266064,unknown
84320445,unknown
144907525,unknown
300325880,unknown
190943135,unknown
241565696,unknown
390501761,unknown
69321363,unknown
105597825,unknown
114596518,unknown
299715107,unknown
33499224,unknown
250212618,unknown
225031748,unknown
11583998,unknown
272523422,unknown
57848158,unknown
209682048,1
163734010,unknown
248902608,2
54897492,unknown
97004708,unknown
355109609,unknown
3197858,unknown
310516511,unknown
209480429,unknown
363533362,unknown
378278864,2
218125514,unknown
362972595,unknown
31949494,unknown
87692710,unknown
25050254,unknown
94152358,unknown
94081713,unknown
190422453,unknown
208005814,unknown
64188232,2
224296129,unknown
118281690,unknown
86623622,unknown
98961188,unknown
209046682,unknown
378497654,unknown
54938389,unknown
355007264,2
36516588,unknown
94359589,unknown
363022965,unknown
60519306,unknown
218087732,unknown
98037926,unknown
45956936,2
346108282,2
372536079,unknown
121508148,unknown
89887984,unknown
339056867,2
95543478,unknown
29202270,2
54809575,2
209837907,unknown
190416975,unknown
232034934,2
12688624,2
108093836,unknown
362861906,unknown
194332542,unknown
244372042,unknown
43333955,2
54810087,unknown
390061867,unknown
96346185,unknown
69031782,unknown
63437052,unknown
191704191,2
378336653,unknown
310065960,unknown
245725052,unknown
72630058,unknown
363182220,unknown
217423004,2
71682512,unknown
121711519,unknown
14485413,2
95408216,unknown
135011015,2
149556734,2
35005179,unknown
3381877,unknown
85348394,2
193091154,unknown
108690541,unknown
71758524,unknown
149705613,2
279154141,unknown
339107240,unknown
114654714,unknown
71373717,unknown
13249172,unknown
166507368,2
94059819,2
219737516,unknown
8840387,unknown
113617127,unknown
218400373,unknown
225680847,unknown
272701744,2
64662960,unknown
191719828,unknown
94025623,unknown
96983842,unknown
72294986,2
157187561,unknown
39002302,unknown
35554149,unknown
200595888,unknown
191687873,unknown
94583895,unknown
245725409,unknown
13380170,unknown
152687245,unknown
88430310,unknown
375935763,unknown
91787015,unknown
105784398,2
218019697,unknown
219579905,unknown
139274507,1
355175625,unknown
248900493,unknown
54749458,2
209480359,unknown
230518019,unknown
54669757,unknown
148546503,2
277796802,unknown
97724697,unknown
196089943,unknown
90449716,2
12824014,unknown
12681653,unknown
192743282,unknown
12794103,unknown
45844990,unknown
149628339,2
234675052,unknown
91859572,2
230471881,unknown
171153608,unknown
245498506,unknown
289035002,unknown
250424638,unknown
101395130,unknown
231223851,unknown
35230950,unknown
185104272,unknown
163589307,2
96618885,unknown
141574560,1
9001881,unknown
339599746,unknown
272527731,unknown
54774035,unknown
92498759,unknown
85001791,1
234856877,unknown
48194860,unknown
193703126,unknown
249337843,unknown
310513726,unknown
13227997,2
312353409,2
39380305,unknown
55712002,unknown
175493410,unknown
98653910,2
272458760,unknown
200464814,2
376242427,unknown
9038743,2
310509967,2
65870837,unknown
106417596,2
148883190,unknown
96579131,unknown
29239643,2
363597812,2
210190515,unknown
372872728,unknown
339293698,2
416248,unknown
309518358,2
234242622,unknown
96733453,unknown
99154514,unknown
218069941,unknown
94607696,unknown
16104646,2
209130332,unknown
98613721,unknown
96344468,unknown
279965596,unknown
157574679,unknown
66614135,unknown
200634008,unknown
95000420,2
43480928,unknown
232907282,unknown
198738766,unknown
268864109,unknown
29051539,unknown
84450358,unknown
73279928,unknown
94336035,1
13625111,unknown
226648112,unknown
107209397,unknown
222009389,unknown
255669685,2
218287871,unknown
164756219,2
106413756,unknown
362844584,unknown
13332160,unknown
29914135,unknown
95188180,unknown
121539964,unknown
73298097,2
42669683,2
99932485,unknown
125616761,2
299140003,unknown
73197059,unknown
4656419,2
106921497,2
339099298,unknown
87753045,unknown
198724418,unknown
355007674,1
372748266,unknown
23097057,unknown
113843396,2
96545296,unknown
70374759,unknown
13234976,unknown
235060391,unknown
335724122,unknown
210642702,2
94384845,unknown
12683991,unknown
82261720,unknown
15229483,2
225019660,unknown
219542097,unknown
20816925,unknown
191703264,2
62210844,unknown
15844657,unknown
12675084,unknown
12662656,unknown
72339895,unknown
63892273,2
164716523,unknown
163803277,unknown
208061722,unknown
70369286,unknown
94481682,unknown
198730152,unknown
314894350,unknown
54080405,unknown
206369782,2
218073207,unknown
92606197,unknown
232047419,2
339570683,unknown
272681213,2
106342427,1
202878202,unknown
94641060,unknown
179098129,unknown
179128727,unknown
110676565,unknown
200620846,2
91663140,unknown
314838117,2
75597795,unknown
378148579,unknown
98793987,2
91902368,unknown
225015514,unknown
94266010,unknown
273997615,unknown
68007562,unknown
42640753,unknown
94305260,unknown
224744252,2
149569581,2
218121502,unknown
94742499,unknown
196090006,unknown
13385667,unknown
115676724,unknown
121730048,unknown
159049873,unknown
386140988,unknown
92494706,unknown
23002760,2
210933914,unknown
203514078,2
245761446,unknown
98972882,unknown
219569535,unknown
67570595,unknown
73221185,unknown
107600128,unknown
43370289,unknown
234194878,unknown
3289118,unknown
225875046,unknown
70765090,2
8679347,unknown
15159495,unknown
226620527,unknown
372671153,unknown
113080925,unknown
96577128,unknown
68444756,unknown
105787010,unknown
54930421,2
96347471,unknown
4907336,2
244759971,unknown
74675604,unknown
43413366,unknown
310074271,unknown
121730045,unknown
1314467,unknown
218313940,unknown
345271632,unknown
245425043,unknown
100787384,unknown
288392476,2
84324464,unknown
157581562,unknown
69639515,unknown
78963648,unknown
99258870,unknown
73082680,unknown
339056876,2
248905799,2
312892023,unknown
209052730,1
8842454,unknown
249909463,unknown
43397211,unknown
43460376,unknown
38820082,unknown
42737233,unknown
209859870,unknown
14586369,unknown
105872351,unknown
339560967,unknown
97012498,unknown
12791700,unknown
17223635,unknown
230460314,unknown
257686395,2
268940450,unknown
200695257,2
98071206,2
42733045,2
54851389,unknown
219543502,unknown
309967322,unknown
114741864,unknown
355556097,unknown
245721970,unknown
234205131,unknown
272462650,unknown
245965749,unknown
339648615,unknown
246066714,unknown
279945981,unknown
12814459,unknown
98648836,2
70353400,unknown
70777727,unknown
209484010,unknown
97200372,unknown
30179585,unknown
182939481,unknown
174460949,unknown
186163095,unknown
29959146,unknown
199321558,unknown
209082448,unknown
12670919,unknown
175415696,unknown
331885898,unknown
331574518,unknown
269100354,unknown
274718415,unknown
60715462,unknown
163654648,unknown
164657587,unknown
372527520,2
12686823,2
16713728,unknown
245424806,unknown
241485235,unknown
55274937,2
162580133,unknown
9011274,unknown
34984461,2
331556195,1
232431855,unknown
99367185,unknown
331607579,2
390602678,unknown
376237852,2
51254111,2
363686403,unknown
84502884,unknown
4109818,unknown
195569080,2
87759818,unknown
139215842,unknown
272802543,unknown
6894945,unknown
344417195,unknown
73405613,1
175051085,unknown
339175247,unknown
20797362,unknown
116931583,unknown
94256646,2
13222199,2
337201850,unknown
331496987,unknown
155697884,2
245408415,2
139306849,unknown
100075807,unknown
140040630,unknown
272116369,unknown
155779446,2
36411953,unknown
105871986,unknown
18390847,2
115144087,unknown
73354163,unknown
245777572,unknown
312453910,unknown
238229270,2
155591003,unknown
16011901,unknown
36599324,2
141889601,unknown
40750716,unknown
230423848,unknown
190422645,unknown
190830082,2
200653397,2
224259345,unknown
30173550,2
131856541,unknown
70435333,unknown
115187058,2
37217978,2
18059441,unknown
363034822,2
152702148,2
299196828,2
94432603,unknown
94078937,2
54856333,unknown
245422540,unknown
279014980,unknown
13256178,2
55933528,unknown
269242399,unknown
194350213,unknown
12690639,unknown
225913402,unknown
105799088,unknown
2614788,unknown
14678301,2
99559115,unknown
72312483,unknown
94126472,unknown
94323211,unknown
94300504,2
92719621,unknown
113703351,unknown
115702435,unknown
190425062,unknown
155831778,unknown
355110520,unknown
71486367,unknown
73124684,2
29869285,2
378096051,unknown
339645142,unknown
218271668,unknown
75013709,unknown
179138163,unknown
84464634,unknown
67596379,unknown
355107816,unknown
224211668,unknown
175769169,unknown
148612342,unknown
121627676,unknown
99842763,unknown
88507695,unknown
67612044,2
299073835,unknown
272316894,unknown
16222343,unknown
96317012,unknown
19472391,2
331510647,unknown
21610564,unknown
96982970,unknown
68593953,unknown
1076,unknown
38845155,unknown
196089844,unknown
310148717,unknown
105398015,unknown
29148610,unknown
355101216,2
52176097,unknown
276991490,unknown
272282996,unknown
72692221,unknown
244681499,2
226456859,2
12681666,unknown
9258792,unknown
191589874,unknown
279170197,unknown
219487724,unknown
155658157,unknown
87752186,2
73166409,unknown
175475239,unknown
8897792,unknown
339157919,unknown
372872586,unknown
196090913,unknown
218085969,unknown
42651275,unknown
246044407,unknown
94025615,unknown
165126137,unknown
165888745,unknown
8280334,unknown
241493235,unknown
382981141,unknown
110210411,2
29146858,unknown
346094999,unknown
2104684,unknown
155573753,2
67611716,unknown
72307975,2
71477332,unknown
163832319,unknown
200978050,unknown
125080648,2
306266622,2
272177048,unknown
18059450,unknown
232033555,unknown
94699744,unknown
163670756,1
42675025,unknown
99191280,unknown
75597872,unknown
36838022,2
200964179,unknown
77431250,unknown
257971415,unknown
390545363,unknown
230653303,unknown
121655569,unknown
100409692,unknown
94059583,unknown
213795185,unknown
84594609,2
155691683,2
93991537,unknown
386144935,unknown
153302861,unknown
147156047,unknown
86726160,unknown
233752979,unknown
105424599,2
91827892,unknown
163589773,unknown
71693122,unknown
372724281,2
30327717,unknown
208920011,unknown
390062518,unknown
98902267,unknown
310508423,unknown
218306973,2
232446393,unknown
155822903,unknown
288333745,2
94408584,unknown
228828913,unknown
12667014,2
218395924,unknown
121655383,2
54919199,2
191133664,2
224679430,2
246145015,unknown
376216549,2
148574430,unknown
196101804,unknown
54702610,unknown
310121741,unknown
288585860,unknown
94683332,2
47646967,unknown
210557477,unknown
43183639,unknown
272528910,unknown
115494597,unknown
346173935,unknown
72298417,unknown
155745286,unknown
163656773,2
230528723,2
99104925,unknown
232012115,unknown
121502274,unknown
5519655,unknown
196088636,unknown
164826743,unknown
246972518,unknown
94212015,unknown
191849287,2
312904783,unknown
155821971,unknown
94674262,2
231994244,unknown
45845979,unknown
64907409,unknown
94541396,unknown
206142478,2
98974964,2
241499583,unknown
299116897,unknown
386039901,unknown
272172135,2
189801260,unknown
190006059,unknown
30443779,unknown
163841125,unknown
209711100,unknown
85476200,unknown
378143173,unknown
245330499,unknown
70450655,2
15841416,unknown
191109445,unknown
378495991,2
223872252,unknown
175759450,unknown
94069490,unknown
272161758,unknown
194350384,unknown
331542877,unknown
239349550,2
179076821,unknown
98083664,unknown
91055693,unknown
12662629,unknown
192719205,2
97682939,unknown
248124114,unknown
339977556,unknown
256750429,unknown
26118083,unknown
115026794,unknown
368735635,unknown
155635408,unknown
363006552,2
50630602,unknown
175120774,unknown
94906481,2
71483330,unknown
52400720,unknown
241504085,2
43134354,unknown
67628277,2
30906534,unknown
35463413,unknown
288285236,unknown
85001484,2
94336306,1
72631416,unknown
339101140,unknown
12815359,unknown
288571275,unknown
331536693,unknown
249234751,unknown
155646239,unknown
43135149,unknown
106713535,2
224679731,2
288275827,2
30179849,unknown
339648695,unknown
73266479,2
218122960,unknown
288097741,unknown
31063540,unknown
94380867,unknown
126838891,2
