SOURCE,TARGET
12687949,13368594
13212272,12780176
12793692,12978878
12807026,12807013
12801049,12801035
13402191,12784419
12665081,12667517
13380575,13385445
13262369,12683699
12679252,12785462
38596833,30905236
12681666,12681657
13232060,12701396
12804287,12811298
12678098,12678095
12666291,12672535
12804330,12982713
13368155,12789343
13385445,12801025
12705634,12799329
13273810,12678396
13409492,12804393
12781016,12786485
13249181,13249200
12665141,14210752
13381363,12801233
12785709,12790714
12786336,12786327
12790714,12790708
12664483,13421110
12716727,12797069
13244664,38406473
13225262,12689700
13247783,13399717
39039845,14121090
13279830,13279837
13391699,39039845
12663074,12663532
12688634,12688624
72648122,73268969
99940331,99940335
33523906,72693336
71466125,72693336
13312240,73187401
71474131,72386700
71469233,72020860
73093640,73093645
73013889,73013891
20765086,73075220
20765086,73293386
72301118,72628700
30908208,73327121
73308097,73405263
41782771,49381958
73246636,99139095
35933803,28684374
71243443,73357055
14360522,73390318
72614133,72625386
71202183,73256315
38832828,72321543
72023648,99936152
72709732,73031052
99956004,73390506
72606374,73293386
70835198,72748868
73023585,85490350
3182916,68685137
72340883,73005229
72613117,73014400
17756207,99997463
72345272,73320484
72713950,73036709
3180898,79428037
73322404,73322410
11985000,73189546
49918977,71464875
73013266,73239099
11689956,73298097
70781785,71451112
72655712,73031052
73036028,73297277
41183237,73197932
71219700,71219708
73438585,73305674
72624581,72624586
72313155,72678124
73003348,73282397
72608340,73031052
73105949,73106112
73187401,73493147
73390509,32844990
70773448,12192196
73376769,73376765
70835413,71454925
10403056,73320484
73003591,73282397
70758960,73131471
73297277,73327121
63276814,71994276
71784350,72032170
71243171,73357055
72357857,47066538
70809047,72693336
71777203,99933442
30908208,73110879
72715763,73036709
71483049,71989395
72638888,73031052
72350961,72350956
7586795,72719465
72312443,73320484
73086785,73299598
72001817,72313155
72716694,65680780
72629727,73031052
72615639,72615761
72399707,73170351
72294268,72628936
16842488,73376070
72339895,47066538
73247244,73247235
71799573,72332073
73001046,73282397
35933803,73319967
34339784,73198262
73197299,73197307
73390290,29359565
62853032,73314498
71769553,72690702
73090892,73091024
72343082,73320484
71469233,73376933
18477792,73246897
73197307,73197313
73001401,73282397
73002476,73282397
73390318,29359565
73322410,73322415
73000659,73282397
72044307,72044450
72676886,73024094
72618978,72618982
28476094,73031052
71998557,72314430
73111809,73246636
71469947,72360542
12370187,73031052
9487488,73264058
73256315,73255316
72707347,27414016
72366583,73134925
73000832,73282397
72307784,73010956
72606374,72606537
72631416,73237766
71783665,73005229
73173789,17756207
70800346,72693336
9487488,73490430
72640159,73230607
53611491,72615423
72628700,73031052
31161006,73319934
73162050,73161944
70768303,72667271
9110689,9487488
20765086,73251623
73405613,73405590
71483330,33056743
73221185,73224147
72009234,83886798
72014983,72339830
72714384,73275433
73133773,73345016
72366200,72753731
72294238,73279924
38463881,72614133
1879066,72341277
73156131,73429588
72607532,72615518
71219700,52056970
71760351,65680780
73246636,73246630
73301730,99999088
72321543,73222177
73131448,12649359
73298346,73298344
72318007,72691872
71989375,73160850
70781568,72337228
72393764,73031052
73393419,32844990
35933803,73319273
71803875,73449392
9709303,73248085
72015526,72316950
73003525,73282397
73170351,3182625
73303338,74045630
72347030,72719465
72386700,73165221
73021691,73256995
70891176,26015423
73275426,73275822
73013284,73318431
9487488,73262266
73016471,73303338
73390503,29359565
24108173,99930816
9048330,13422497
28476094,73201538
71242945,73357055
70827260,78151046
73132190,73345016
71224073,72639082
99936160,72357297
72626252,73031052
73102874,73376769
72317148,73031052
72014986,72314621
72682379,73031052
72047681,72405952
71783665,21456350
71450359,72356893
73086388,73086773
74863236,73376769
72615761,72615879
72033924,32295050
73003883,73282397
70788140,72340883
3174345,73019923
72314430,72314426
28436792,73382493
73414707,73414884
72339833,73031052
73390313,29359565
71787142,73382493
71468583,72714384
63276814,72332073
34978872,73405613
71477332,72399758
607145,73023585
73265040,73265033
71999192,72332128
73243916,73262959
73331607,73336710
71225685,72395680
72717541,73036709
72354692,72719465
72319057,83886798
72398552,73031052
99936152,99936160
71758754,71997479
72640159,73011011
34322939,72693336
73166409,73166527
72631482,73031052
71988968,72298055
71776495,65680780
9487488,73230449
73091614,73345631
72713220,73036709
71777203,72020374
71474544,73161944
65509570,65509573
71146401,71463388
71769844,1879066
35202200,73320484
36994781,46037744
6066208,73031052
73002538,73282397
73089320,73090248
73429588,73429584
50322472,72404137
71463388,71756544
73124684,73303336
72357297,72357295
73448438,93221824
71225685,71486367
72703997,73281367
20765086,73263640
73237764,73237758
73090248,73090254
8573178,73031052
71791219,73224667
72005988,38538087
72632578,73031052
71451122,72693336
73024958,96967071
71454925,72674702
70769153,71762084
73305846,73305784
73087931,73087938
72321543,72629401
73958,73248004
72643565,72643557
72294265,73031052
72294986,73142649
28125035,73266479
73142649,73429588
72716970,73300800
73113727,49095985
73292321,73292316
72649783,73026936
73314498,73392692
73164422,73320484
72615518,73293386
70891176,73459641
73082481,73082680
72391767,72704346
73036701,73301730
72710228,35202200
73000840,73282397
72752635,54650423
73381043,73303338
70807119,73029817
9050356,73027909
72343812,72753731
72026789,72360542
73262071,74390471
70803309,72693336
72034743,72397095
73230591,73245971
71995099,73298333
73340989,73340788
73087938,26277296
71491721,56841588
72729001,72729015
5152578,73230565
3174370,73024958
74390471,73969750
72643573,73026241
70777727,72704919
72693336,73030289
9487488,73293386
49443197,32844990
73305784,21612865
30908208,99175160
50322472,73128058
73036709,73039756
9487488,12148438
72318002,72318007
73086785,73301358
30908208,73040582
73005229,27575460
73091076,73227485
32469094,73322404
71197092,72753731
73237766,73237758
11985000,73279925
11612944,73588400
72013003,72343812
72715966,72715768
9110689,73267361
72631261,73031052
72728992,72729001
73104113,49381958
70776994,72325313
72015391,69870712
72301113,72301112
72606352,72606374
71784350,73464679
99940341,99940346
72738461,73031052
71540956,21456350
72704700,46244487
35933803,72002669
72734757,73222344
72741780,73252349
70765090,72310963
73432084,73432088
73413801,73413535
70834787,72405382
72640759,73021691
73421688,73421534
73342352,1720404
71748967,71990813
70781785,55774950
72337228,72337016
73105931,73105933
72625386,73031052
72647737,35202200
73263445,73263443
58192383,73301730
73342465,73342352
9487488,73224146
72654947,73021488
99945370,99983881
73023585,73227485
73128790,73331130
70799301,72366583
72341018,73031052
73014822,73265040
73299271,73299264
72038744,72392071
71466214,73256315
73000655,73282397
72715488,74068408
73432081,73432084
70801166,49381958
72376918,73884490
46070912,72014983
71775218,76295702
28476094,73320484
45335481,73237758
73031052,73279925
70888987,70889436
73430158,73430155
72340889,72340883
72360542,72654937
73141882,73884459
71239798,73421688
59732653,72693336
27385206,73031052
73278237,73342604
27529050,73246162
72630058,73224667
72603112,72603110
73128790,73320484
72688154,73013266
72714196,73036709
60368512,73264778
72014983,72366583
19611496,73015021
73405613,73436315
71225342,71225352
72757451,73031052
71456493,71784350
73003343,73282397
72307975,72678310
73299598,73391554
73078843,73392272
72012232,65680780
72651665,73003879
99930816,26187102
1154526,73031052
73086773,73262952
16303907,71769553
73086222,73327121
72715203,74675604
71467736,71777203
70789848,73128790
73190309,73190302
73000845,73282397
71223629,17223635
38603926,72714384
2404877,72353714
70777727,71456700
4337531,73271754
73103080,73298333
4163521,73267134
71988756,73160850
72350952,73090700
50322472,72693336
73237160,73237162
73333908,43998675
73004404,73282397
72608124,72608340
73003888,73282397
72053217,72059959
65680780,73036701
73292316,73402057
55774950,35534776
72743576,17223635
71771432,72341277
71467432,72689703
70781370,72639082
9487488,12649359
37420657,74124598
2363444,9048330
3180898,73026359
30908208,93075546
72691898,73227485
72360542,73114078
70833560,71795568
73001655,73282397
35960886,72756722
73339329,73412155
72648122,35202200
73086228,73320484
71781383,71989375
70891176,72298417
50322472,73005229
72343941,99209095
72402623,73201912
73045635,73280837
72350804,73031052
72405939,73208879
71468489,72366583
72303925,72648122
73046331,73438585
14360522,73264784
9163390,73247244
73115165,73382493
93221824,26865819
73073480,20765086
71067965,71477332
35933803,21456350
73242518,73414884
27414016,73379299
72298417,38538087
14886327,32844990
20765086,73397635
72340883,72744205
74124598,99211280
73433659,73433615
35933803,73083543
7278020,73031052
73958,73265737
72717166,74675604
73092504,73254238
71225678,71225685
55023383,73320484
73266479,73266474
73198255,34339784
9487488,99953087
72313155,72359149
71472489,71784350
1998390,72608124
73247244,73250559
73001623,73282397
73320484,73407486
73101452,73376155
71451112,73159876
73305170,73414884
72376666,73150930
18477792,73269611
72391764,72391767
70809007,71472134
72023643,99936145
72337228,73005229
72405949,72629945
73190302,805625
71799808,47512410
73037459,73301730
71472134,72033098
72654947,35202200
72751094,73190309
71455349,72715966
11689956,73020431
70754077,72743576
71796494,71799808
40222342,73237160
73267361,73286893
73086222,32295257
71456698,72693336
72325313,72707347
71469480,38538087
73043429,99939968
72692440,72757477
73201912,73279925
71767346,73290509
73161944,73439091
73427476,73427480
71467432,71782467
30908208,35202200
73000853,73282397
28125035,61775653
22583076,73320484
72348579,72648140
72060424,72312918
72714384,73036709
71989984,73160850
73027909,12649359
73303338,73303326
73001461,73282397
45390123,46037744
73393385,32844990
20765086,12649359
72312483,72647033
17576236,21937120
72341684,72651665
27529032,72663385
71765818,73290509
73449638,73450857
74276613,73390228
71451112,71989168
71999192,1632677
23576717,73031052
71769553,71989678
72318007,72753731
73438585,73438402
72327812,72714384
72615423,72615514
73000085,73282397
73082688,76295702
71462116,71988968
70891960,71756544
30835862,32844990
73251819,73251813
65509573,72626841
73239098,73239100
3141442,72397982
62852493,72738051
72056596,38538087
72376896,73435939
73024094,73330801
71822765,46244487
71454796,72647164
72314621,72314619
72343812,72753508
2052234,73031052
73391359,73416025
73015021,50295350
71155941,71756544
72357299,73093640
17223635,35202200
72615518,72615634
27414016,23064394
72354202,16842488
71989395,73209661
73297277,73297274
56841588,73043032
70777616,72693336
73298333,73403846
73280837,73279924
71481280,72043649
71541736,72761431
73197059,13961516
73090700,73439093
29945192,49957885
72312918,72670860
99939968,99940303
73263007,73263004
73105949,16281626
73237758,33591932
27575460,73405590
72737695,73319931
71468583,22247789
10403056,73086785
70799371,2404877
72626851,72626854
30908208,73251634
72641085,73031052
72040016,73031052
72738051,73046331
73031052,27404245
72337819,72737695
73390228,29359565
11104947,72728992
72038744,38538087
71213235,72647164
72652439,73031052
73090700,73128605
73014400,99630647
73028926,73320484
54143456,27542773
71765809,71999192
72314430,73005229
71774870,46244487
73105933,73105949
72716958,49607037
73184053,73280471
73262259,73262072
71783665,72656595
73131448,73422960
72376782,73170351
73345631,73345602
70809007,71464875
72679446,73251819
71799808,72057262
864126,73413801
73338775,73412155
72713225,73302443
72756711,35202200
71462116,72703997
70891960,71748458
72727615,73124684
73427257,73427476
3180898,73031052
73190302,73190487
73301730,73301727
72012406,72341277
73298097,73297938
71817211,71999406
72053294,73317159
73279928,73279924
99949088,47697065
73124636,73124684
73001042,73282397
72632811,73031052
72331196,72643573
72631261,97038271
72316950,72642086
71748967,74078075
72345714,86403626
72005741,72005988
73027305,73263007
10403056,73031052
70849876,72021815
22808389,73408350
73247526,73247524
73299598,73299432
72023646,72023643
73382493,73382392
72692894,72692895
73003335,73282397
72692892,72692894
73010956,73444981
73173610,73187401
72703997,73000648
73345016,73345010
30908208,73250344
73082680,73357055
55774950,72601480
71463388,71763617
70788579,71769844
70789166,72015391
70763414,71458408
72016158,65680780
7275718,73271954
71225116,71225342
73269095,73407503
72692221,73300824
30908208,73010759
35960886,72654947
14640995,73320484
3676054,70261848
73018948,73222474
71820803,72301113
71225352,71225387
63276814,11374134
12282505,81362014
72314621,73404457
72405952,72405949
73221124,73221185
73023066,99942248
72294238,72629836
30908208,73251275
73091076,78147997
73302443,73302439
73002816,73282397
73036709,73301730
72013556,72341277
72288093,72294238
46244487,73285787
71486367,71820131
73243916,73243913
72399767,72399758
55774950,73191367
71988968,73209661
99940335,99940341
73190309,73195156
72677874,73031052
71466369,72013491
72669938,73250018
73197307,73259937
72044450,72399758
72631638,73031052
34659760,72647737
70891176,71458618
9487488,73490448
12166274,73252984
72614133,73031052
26277296,91573745
72648140,73220825
73440509,73440504
72626854,72626861
72738051,72770533
73197052,73197059
99930816,73350547
26509824,73031052
73019923,73263445
70796739,71467432
71775293,76295702
73181565,73375224
27414016,35202200
73135127,73279928
73001620,73282397
73015021,73426660
23066954,31051102
13312240,72683820
70787976,71541736
72621161,72621164
71762320,72312714
41183236,41183237
72705215,35202200
73267134,73267130
73958,34956275
73165221,74118906
70791032,71769844
73230985,55872688
73094939,73905213
14360522,73268684
72005272,72005988
17223629,73405613
72312714,72604100
73151374,83886798
71482450,72763583
70830170,72753731
8993505,73031052
73019984,73142424
72616598,72628026
70765090,55483333
73449638,73449392
43998675,43159880
73016296,73301730
99940346,62852532
73376155,73376071
73278239,73278237
72032234,38538087
72727850,73031052
72629945,73279925
71758524,72306553
71219629,71219700
73338709,73412155
73141882,73227485
73237758,73304711
70891176,71758524
72717712,74675604
72624577,72624581
70758960,56501760
72316936,72700589
3180898,73018948
14262573,32844990
72713186,73036709
73224309,73224307
72610969,72610976
72618982,72618985
73155254,73405613
72059959,66934649
34978872,73181565
72366200,73132134
72341277,72341272
72693230,73031052
73087938,73088081
73278237,73278349
70823638,71464875
73010956,73230985
72610976,73043032
72631022,73031052
72301113,73141888
71462499,72693336
16315977,72682356
9605879,73243047
71789594,71989984
8573178,60329468
70804318,71748967
72033098,73142912
68007562,73199448
72312483,73449392
73199301,68007562
72014983,73319967
73090892,73300994
72098166,73413000
3866934,73027470
9487488,99953487
30323608,14499130
99625478,99097795
2800427,31161006
72376896,73031052
73218888,73308097
71458408,54823044
72629365,73031052
50966709,73299598
3386947,73249706
71998181,72647164
72386700,72642387
55483333,73340989
72603110,73156131
73024094,99947110
73230985,73423179
71998174,72312483
8573178,73269773
9163390,73015447
4649833,73031052
72758053,73031052
94672035,8280334
94066951,98637227
793584,94286801
793584,94255281
94341494,94341489
127406891,127406902
94244779,68104393
94117131,91914173
97647624,94248920
9242090,98825593
94108382,91963135
49824775,94641060
102072650,94255778
99137711,94555457
94104921,98662304
94306036,91961924
94273172,94598200
94118020,98663181
92206530,95009059
94198963,91941001
94276377,94276372
94245092,94581136
92767116,91903282
94420895,94584471
94284376,94284366
47987875,94954369
94073649,98654667
6887417,94282402
793584,94290692
64909994,99129361
6887417,94961504
98657158,94296234
377642,98652755
92772774,99262940
94245377,94596056
99262878,94971587
94551083,99262966
94094076,34335946
94300504,94300562
91939330,94551591
98660823,94286794
6887417,94284143
1548880,98663300
94303123,94303119
94071918,94267139
94378390,94378395
94336152,94625729
91961886,94583895
94274237,94590977
793584,94284374
94122209,98653768
94206716,94206719
99262976,29839895
48191989,94954369
35410716,94282888
793584,94282895
99141732,99141734
94598447,94888230
94226645,91941001
94226642,98662740
94274945,94274941
94248910,94906240
91961256,92012155
94286794,94286792
377642,98663543
94709623,94940171
94222999,91941001
97250373,99137863
92021036,94954369
94889136,91903266
99141720,99141722
47792655,98662304
92056896,94284728
94265230,94578517
94206218,100515080
94270887,91914173
94130525,93068996
94217755,94217921
377642,91963793
48996912,94954369
94274237,94585289
29839895,91865278
95188180,99279162
94597955,94597755
793584,94286797
94243975,92065256
377642,94267139
94103855,91914173
377642,95611894
95711439,94971587
99259738,91870675
793584,94296275
94269812,94269750
6062740,94284179
793584,94285395
8280334,94676756
793584,94296267
94245998,99145640
94340892,48095303
793584,94286465
94256551,92056896
793584,94290690
98652756,94284374
94273387,94273312
94378103,94378390
94340900,94340892
94218328,94954369
94311291,94270529
793584,94290693
94256646,94256093
94343283,94590977
377642,27544977
94322890,95552278
94097349,94276377
94129191,98659497
94270890,91961924
91882349,94940568
377642,99194995
94077982,98660827
793584,94990802
94360794,94360384
94269447,94669708
98653910,94296269
95596803,94991436
793584,91867056
92196028,94282906
100515080,99400329
94302405,94596056
94303119,91961924
94369573,94297176
94122522,94268582
94069490,98637238
94333345,94336442
94687491,94687485
793584,94296758
94084537,91941001
793584,26714642
98652420,94286461
94247268,91867056
94154745,94343283
98659497,94300901
793584,94302235
94614919,94614863
91960680,95596803
6887417,94282690
6887417,94282207
94068424,94913850
793584,94290694
94266065,94266064
94217511,94217643
793584,94302234
94594825,92772774
94071903,98650269
98663300,94284733
94119474,98654348
94266010,5003060
6887417,94256093
94303119,94590261
793584,94303462
94288274,94288267
793584,94284118
99137863,99141716
94574597,94323211
98650269,95205917
377642,98652906
98685418,93872439
35598299,31462734
94296314,94296307
6887417,94296877
94379983,99559115
793584,94282907
127474609,127474733
8770381,94175759
94066675,98645304
793584,94296767
94381263,94381565
94066951,94094744
127303647,102666053
94268576,94273172
102666053,94666346
94583895,50546781
793584,94282454
98662740,94302789
1605113,94255281
1605113,92020975
94192087,94359997
793584,94590926
6887417,94285360
793584,98651116
6887417,94282211
94696254,94696257
94093728,94311291
94962330,94962146
34335946,94597955
94122204,91935144
91941001,98639538
94123147,98662740
94092333,94266033
6887417,94284753
94297176,94297173
94078170,94707743
68104393,94554939
94076813,98649604
793584,91979998
94082485,91941001
793584,92056010
94359997,94359996
92120907,92064034
94322890,94322886
98656798,94284376
793584,94284377
94590978,94590926
793584,94296853
94297173,94555086
99254835,94965439
99141739,94594825
94206719,94206724
94322870,99559115
99141665,94551590
99141718,99141720
6887417,94282700
793584,94290695
94613560,95596803
793584,94282190
8770381,98664194
94148891,98652420
793584,94284143
377642,96015851
94280151,94589363
91941001,94256093
94285379,91866694
94687765,94687785
94676756,69592813
94118020,98655010
94554096,91863183
793584,47061231
94623588,92735262
98643368,94256644
91960797,91952737
793584,94296577
94134994,98655557
94265813,94266010
94284179,99097951
98664194,94296775
94962722,94962719
98825586,9242090
94333343,93937921
98652586,94296267
793584,94288940
94255778,94255281
92137824,94336152
99141734,99141736
94302779,94590978
94292225,94594140
92065256,16315018
377642,98649891
793584,92017575
94603361,94666603
98826456,98826499
6887417,92048878
91939318,94594367
793584,94302232
93101372,95002022
377642,98653617
793584,98663964
94232095,94255487
94664358,94664362
91979986,94306278
98655010,127231157
94343283,92120907
6887417,91914144
793584,94286468
94308330,94285379
793584,94302800
94245098,94245092
94269022,94269019
94594824,92772774
94150086,91914173
98684736,93872441
91961269,94906481
94067879,94094392
94286792,94596672
99282483,99282539
95408216,104410893
94551591,94887546
377642,98652753
94264033,94950244
1605113,94284114
91914135,98659497
94532741,94304029
94590978,94596675
793584,94282906
98650269,94296753
94068517,98657158
377642,98660198
377642,98663647
99262738,92767116
94296228,94594367
94217508,94217647
94269451,94269447
94696257,94696261
94596672,91935180
98660055,94270058
377642,1454780
793584,98659418
31462734,33567775
33567775,21438019
94585289,91885663
6887417,94285364
98657443,94281920
94309859,97666801
92177927,94594146
6887417,94288274
94614919,94296302
377642,95012943
94149412,91941001
94552774,91907343
6887417,94246470
94245517,94554096
6887417,94282449
94106434,98653768
377642,95780172
94248920,43876599
377642,98659414
2263906,98661480
94913850,94244676
99141692,24406409
94226592,91914181
94664362,92206745
793584,94296304
92077422,91934616
94888230,91862646
8770381,94369573
94075025,99192371
94269750,94590977
6887417,94284729
35410716,94296751
98644691,94954369
793584,94283255
793584,20573536
92222255,98652420
17225176,91882349
94274693,94274688
94269447,91959897
94343572,92064034
94269022,94590977
94137381,94557508
92067515,107412752
94207449,91941001
3393956,94301809
94266064,94950932
94889135,91903266
6887417,91971335
793584,94284744
94067879,94245083
91939236,94552723
91935964,17225176
93185520,94297173
793584,94286461
94266033,94266023
94336308,94336306
94368276,95009059
15450460,94926692
793584,94302237
7696903,92056896
377642,98660029
94069490,99553988
78215596,91981440
94941134,5003060
94555457,94555254
3393956,91934616
793584,94283264
94256631,94285379
94687760,94687765
377642,95040262
2263906,95531167
793584,94296230
98661480,94284747
127474733,127474737
94151590,94336035
98663181,94303099
793584,51780793
94274241,94274237
94335277,94583819
48191989,94296759
94225560,91963169
793584,94302788
92059660,91934616
93872441,98685405
793584,6113865
793584,94256093
94961605,94961504
793584,91971335
377642,98652751
94372376,94372372
2536302,94300504
94596056,94887682
94553117,94553116
99262872,95000420
95531167,94296269
94962722,94972946
94282906,91881939
94255778,99145624
94949813,91883030
127406701,127406891
99279157,95188180
94579619,94888023
94216978,94217511
94578517,94578268
377642,98652748
94276372,91889279
94245078,94552774
94078937,1454780
94256609,94244500
94093750,98646291
94594146,107412752
4975385,793584
377642,98652723
94270890,94552076
793584,94284753
98826450,98826456
94269817,94553117
94122522,93895894
1464385,98653910
94103313,97647624
94271178,94270890
91961883,95408216
94118571,91914173
94131413,98657443
94145770,94558123
91939720,94296862
94079208,94369573
99278167,96294382
94309859,91941736
94594825,92206871
377642,98655818
94078937,98648151
94687178,13512695
94282888,94282883
377642,98648145
377642,91914138
793584,94288270
94246122,94579619
94078170,95040784
94273312,94583889
99278369,99278373
94336306,94625729
94664362,91882349
94244500,94244398
94296307,94597955
94311291,94311289
793584,94284378
793584,94296491
793584,94284375
99262966,94886627
99279162,92061519
99278966,99279057
7696903,94282888
99262870,95000420
3393956,94284768
793584,91914101
108578369,108578370
94906238,94906235
793584,94296240
377642,98638916
94134304,98650269
94099414,94280151
31052293,94594146
92010073,94264033
94307392,5003060
793584,94302793
99276107,94954369
127406923,127406929
94295171,94596056
94334571,94639295
108578370,99280546
377642,49516773
93872439,98685430
99262975,29839895
94590258,94590220
99129361,1684622
94296759,94296755
34912765,107347719
91939317,94596672
94244676,94244504
793584,94286464
3393956,94284728
94887786,91865192
793584,94284736
94246468,94246337
1464385,99155774
94954369,91885692
94264033,92205026
94217647,94217755
94555457,99141690
94066675,1454780
94954366,94954369
94594367,94594354
94323211,94323174
98655010,94282191
793584,94302747
6887417,94282691
98662304,94297044
4999191,91935973
98647668,94269022
94125846,1454780
34335946,15450460
94124548,94964020
98648443,94284376
94110184,98657443
94666603,94666607
127406907,127406923
6887417,94284749
94071918,98649061
98649732,94296759
1605113,91934616
94269750,94579627
98653768,94282449
94068432,94269812
94094076,98637006
94075195,98663181
94341489,94625729
94381263,91961924
2263906,98652586
6565130,94256093
94300504,99098561
793584,94303089
793584,94296299
91961256,127295350
793584,94302241
94246468,94272627
94118276,98655010
94574597,91934616
94723777,94723786
98653622,41881340
91949576,94617370
793584,94302243
94334571,94334568
94245517,94590978
94343403,94343291
13512695,99282483
88663223,99278966
94300960,94594140
91963135,94246468
94551591,94584161
377642,91881937
91941001,112022497
793584,94296781
94266076,94950916
94594140,94593948
96294382,99278369
91935976,99145888
377642,98652725
94266010,86957531
94243608,91939236
793584,94296278
94248910,91867056
793584,94292239
94256644,94256093
377642,94547034
98660822,94286794
793584,94288272
96434305,99141665
793584,94302380
793584,94296492
6887417,94282887
377642,95040285
94336442,94342166
94243121,94618782
793584,92120888
3393956,94286792
94296751,94296590
7696903,94288274
94574595,94420895
94083773,91941001
94076854,94095012
793584,98651788
94723629,94723777
793584,98639538
91961256,94256093
94369573,94369571
98663543,94284378
793584,94255489
94941136,5003060
86233539,98653622
94303125,94303119
94336035,94336031
94105926,91934740
94138891,94309859
793584,98652880
94296312,94296307
377642,98652756
24406409,94665559
377642,98655545
127474843,34912765
106310565,106310561
105858037,105979574
106370142,106370144
792948,106841947
106761614,106761396
105590921,105848182
32168716,106436585
106320422,106319919
106390064,106816572
105976778,106417596
105886106,106302011
105594259,105594243
105429263,105594282
105425580,105597656
106390583,106390579
105858032,105980747
105882800,106502194
105597825,105597821
792948,106832877
105859128,105860663
106437740,106872764
105985410,105985407
106024112,106024141
105443157,106012324
105594249,105594243
66580305,106439763
106310561,106720807
261282567,107203747
105420324,105587543
105980148,106401837
105858022,105981223
105831025,106355658
106369941,106370142
792948,231335117
106315240,106723407
105594901,105847861
105858007,105858005
261273379,257758849
106024554,106364177
105592224,105857417
792948,261625895
106293950,106857287
105889570,106756614
105594254,105594243
106380411,106380409
105858961,105980689
105421782,105820843
84413723,261285051
106317215,106317210
105858988,105976278
105443141,106012324
106413757,106413756
106010704,106011111
106028022,261469380
106311933,106724860
105859670,106406022
106000000,106400435
32168716,106748672
106732910,41642834
76509860,106761396
106302016,106302508
105858029,105845376
32168716,105590806
53857733,106057822
105858518,105976322
105980697,106302011
105814878,106338118
106416697,261453288
105976278,106415657
105587570,105820850
105597610,105597635
106338124,106757964
106388534,106855864
105889570,105975729
792948,106841938
105857454,105857451
105878537,105878539
106415451,106857682
108690541,106815245
106307217,106307215
105975738,105975729
105858968,105858961
106012324,105882909
105889570,106001186
106414670,106846941
107221038,106302011
105985436,106756614
106432861,106872764
105872536,106446357
105593106,105593102
108625810,261648473
792948,261629021
792948,107208280
792948,106486580
105980188,106402446
105980697,106402446
105591359,105606972
105801078,106315240
105868043,108625810
105799435,105976809
792948,261629017
106024086,106024090
106816108,63110104
106314769,106314762
105428461,105590274
107209112,106402448
105434891,105605195
261450668,107600128
105857555,105978049
79101710,106789320
105840893,105840902
106028039,106028041
105420224,105587543
106292661,106502089
106019798,106713531
105981681,106417637
105873398,261476688
106502089,106841949
27616026,106872764
105878979,105878986
261281012,261388512
105840893,106505943
792948,106841892
261285051,261285053
105795971,102383130
106345267,106748144
106402448,106402217
105873398,254006306
105846200,105848610
106420219,106814423
105847888,105847885
106420219,106420557
106761612,108625810
105784398,106306420
792948,107624551
792948,184258756
105872536,112255744
106438188,106761396
105590218,105857989
105859508,105980024
792948,205173027
106388534,261621390
106713535,112155595
106002803,106417209
96497281,106306459
105854297,106461617
105847885,105979059
792948,107207779
792948,106832882
105975115,106505941
106414659,106854218
106803469,106803466
106433221,106438600
105419926,105587561
105804007,105821649
105605197,106757158
105848657,105848615
792948,204431163
105428461,105888907
105787010,106307217
106313039,106312809
105871986,106439359
105878587,105878979
106417628,106814904
105859509,105859510
105444283,106320422
106027760,261666626
792948,106814423
105431237,79101710
105848610,105979074
105594251,105594243
105868734,106436585
105975115,106337352
105979059,106380411
105985407,261492533
106033694,247943534
106402470,106411234
105592227,105592224
106003332,261465111
105594243,261381528
105859510,105859516
792948,107241062
105821070,108815780
105421782,105422239
105850259,105849833
105795576,106320422
106293470,106742137
106360921,106394823
16811974,105979066
105428667,105594939
105858959,105858953
792948,106815727
105879013,261638990
792948,206400080
105858510,105979312
106028015,106028022
105974934,30327717
105843873,106371127
261273379,106000231
105849833,105979069
106417596,106417591
792948,55000576
105787582,105980697
106441981,106872764
106713535,106713531
105845376,105845371
105775144,105779109
17500202,105848040
105594243,106803825
792948,106832875
792948,53797073
105814878,106505939
79101710,175501044
105784404,106311933
261273379,105814903
105849833,106505942
106057749,53857733
105786789,105975036
105587567,105587561
105779116,106293470
105985436,107083982
105435885,105990298
105588181,115907565
106441957,106872764
105857144,105857142
118699119,107189098
792948,112180376
792948,260380323
105443131,106012324
106335057,106462192
106416691,106814423
105873398,106001186
105426607,106413610
105976742,106414252
105985410,106756614
105773817,105774248
106024102,106427645
792948,106841909
792948,106841904
792948,91396411
106413610,106433232
105859508,105859984
261638990,107181923
105990302,106314579
105970298,106350685
106413256,106413251
105443167,106012324
106012332,106315240
106713535,106713427
105587579,105798650
106416695,106855753
792948,106846959
792948,238457456
105842012,106793932
79101710,106001186
792948,137195720
105846200,105848921
106337670,106742482
106379869,106403370
105848615,105979273
792948,106841885
105786794,105786789
106502194,106502192
105804007,106302011
105865418,106439763
105430458,105840890
106753199,106748672
105980188,261639601
106319919,106709263
105420331,105787010
106028046,106028044
105977106,106380424
792948,106841897
105443967,106019798
105597610,105597605
107221038,107209112
106402464,134816728
105590265,32164381
106319916,106319734
105974918,106366227
106339363,106761396
105425121,105594282
106318955,106318951
105858518,106489204
32168716,105895086
106403370,106403375
105435869,106748672
105594910,105594906
105606972,105882905
105853937,106761396
792948,171946550
792948,258878816
792948,195998740
106376535,106417628
105594871,105594868
105872351,106442291
792948,106846949
261473770,37982196
105431421,106001186
105847373,105847368
792948,108834888
106012326,106312649
261492533,107215541
105858077,105977106
105434093,105877202
